treat   id  lfdn    task    choibio csn choice0 clar0   fish0   bio0    coast0  lit0    cost0   choice1 clar1   fish1   bio1    coast1  lit1    cost1   choice2 clar2   fish2   bio2    coast2  lit2    cost2   choice3 clar3   fish3   bio3    coast3  lit3    cost3   choice4 clar4   fish4   bio4    coast4  lit4    cost4   choice5 clar5   fish5   bio5    coast5  lit5    cost5   cset    choi    match   externallfdn   duration    block   pos1    pos2    pos3    pos4    pos5    pos6    pos7    pos8    pos9    pos10   pos11   pos12   p0003  v1 v2 v3 v4 v5 v6 v7 v8 v9 v11    v12    v13    v14    v15    v16    v17    v18    v20    v341   v342   v343   v344   v345   v346   v347   v348   v350   v351   v352   v353   v354   v355   v356   v357   v358   v359   v360   v361   v362   v363   v364   v365   v366   v367   v368   v369   v370   v371   v372   v373   v374   v375   v377   v380   pos13   pos14   pos15   pos16   same1   same2   same3   same4   same5   same6   same7   same8   sameall    blockNG
5   978 1104    1   2   15633   0   0   0   0   0   0   0   1   3   0   3   0   3   110 0   0   1   2   1   0   50  0   0   1   0   1   2   50  0   2   1   0   1   0   50  0   1   0   1   1   1   110 5   2   1   0   513 17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   1   2   0   0   0   0   0   1   3   -66 0   0   0   0   0   0   5   5   5   5   3   1   4   2   6   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   1975    2   3   1 4   64846   7   0   0   0   0   1   1   0   1   0   0   1   0   4   1
5   978 1104    2   2   15636   0   0   0   0   0   0   0   1   1   1   2   0   2   220 0   3   0   3   1   0   50  0   1   1   0   0   3   10  0   2   1   2   0   2   220 0   1   0   1   0   2   110 7   2   1   0   513 17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   1   2   0   0   0   0   0   1   3   -66 0   0   0   0   0   0   5   5   5   5   3   1   4   2   6   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   1975    2   3   1 4   64846   7   0   0   0   0   1   1   0   1   0   0   1   0   4   1
5   978 1104    3   4   15637   0   0   0   0   0   0   0   0   1   0   1   0   2   160 0   1   0   1   1   0   110 1   1   0   2   1   1   160 0   0   0   3   1   0   10  0   3   1   0   0   3   80  8   4   0   0   513 17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   1   2   0   0   0   0   0   1   3   -66 0   0   0   0   0   0   5   5   5   5   3   1   4   2   6   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   1975    2   3   1 4   64846   7   0   0   0   0   1   1   0   1   0   0   1   0   4   1
5   978 1104    4   3   15640   0   0   0   0   0   0   0   0   2   0   0   1   0   25  1   3   1   3   0   3   160 0   1   0   1   1   1   110 0   0   0   0   1   3   25  0   1   0   1   1   0   50  13  3   1   0   513 17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   1   2   0   0   0   0   0   1   3   -66 0   0   0   0   0   0   5   5   5   5   3   1   4   2   6   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   1975    2   3   1 4   64846   7   0   0   0   0   1   1   0   1   0   0   1   0   4   1
5   978 1104    5   2   15641   0   0   0   0   0   0   0   1   0   1   3   1   0   10  0   1   0   1   0   1   110 0   2   1   2   1   2   300 0   3   0   0   0   3   50  0   3   1   3   1   3   300 24  2   0   0   513 17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   1   2   0   0   0   0   0   1   3   -66 0   0   0   0   0   0   5   5   5   5   3   1   4   2   6   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   1975    2   3   1 4   64846   7   0   0   0   0   1   1   0   1   0   0   1   0   4   1
5   978 1104    6   4   15643   0   0   0   0   0   0   0   0   3   0   0   1   1   80  0   1   0   1   1   1   110 1   0   1   3   0   3   25  0   2   0   1   1   0   80  0   3   0   0   1   0   25  28  4   0   0   513 17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   1   2   0   0   0   0   0   1   3   -66 0   0   0   0   0   0   5   5   5   5   3   1   4   2   6   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   1975    2   3   1 4   64846   7   0   0   0   0   1   1   0   1   0   0   1   0   4   1
5   978 1104    7   3   15646   0   0   0   0   0   0   0   0   2   1   1   0   1   160 1   0   0   3   1   3   50  0   2   1   1   0   0   110 0   3   1   2   1   3   300 0   3   1   1   0   0   25  29  3   1   0   513 17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   1   2   0   0   0   0   0   1   3   -66 0   0   0   0   0   0   5   5   5   5   3   1   4   2   6   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   1975    2   3   1 4   64846   7   0   0   0   0   1   1   0   1   0   0   1   0   4   1
5   978 1104    8   2   15648   0   0   0   0   0   0   0   1   2   1   2   1   2   300 0   0   1   0   0   3   10  0   1   0   2   0   1   160 0   3   0   3   1   0   80  0   0   1   1   0   1   110 31  2   0   0   513 17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   1   2   0   0   0   0   0   1   3   -66 0   0   0   0   0   0   5   5   5   5   3   1   4   2   6   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   1975    2   3   1 4   64846   7   0   0   0   0   1   1   0   1   0   0   1   0   4   1
5   978 1104    9   2   15634   0   0   0   0   0   0   0   1   3   0   3   0   3   110 0   0   1   2   1   0   50  0   0   1   0   1   2   50  0   2   1   0   1   0   50  0   1   0   1   1   1   110 5   2   1   0   513 17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   1   2   0   0   0   0   0   1   3   -66 0   0   0   0   0   0   5   5   5   5   3   1   4   2   6   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   1975    2   3   1 4   64846   7   0   0   0   0   1   1   0   1   0   0   1   0   4   1
5   978 1104    10  2   15635   0   0   0   0   0   0   0   1   1   1   2   0   2   220 0   3   0   3   1   0   50  0   1   1   0   0   3   10  0   2   1   2   0   2   220 0   1   0   1   0   2   110 7   2   1   0   513 17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   1   2   0   0   0   0   0   1   3   -66 0   0   0   0   0   0   5   5   5   5   3   1   4   2   6   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   1975    2   3   1 4   64846   7   0   0   0   0   1   1   0   1   0   0   1   0   4   1
5   978 1104    12  3   15639   0   0   0   0   0   0   0   0   2   0   0   1   0   25  1   3   1   3   0   3   160 0   1   0   1   1   1   110 0   0   0   0   1   3   25  0   1   0   1   1   0   50  13  3   1   0   513 17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   1   2   0   0   0   0   0   1   3   -66 0   0   0   0   0   0   5   5   5   5   3   1   4   2   6   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   1975    2   3   1 4   64846   7   0   0   0   0   1   1   0   1   0   0   1   0   4   1
5   978 1104    15  3   15645   0   0   0   0   0   0   0   0   2   1   1   0   1   160 1   0   0   3   1   3   50  0   2   1   1   0   0   110 0   3   1   2   1   3   300 0   3   1   1   0   0   25  29  3   1   0   513 17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   1   2   0   0   0   0   0   1   3   -66 0   0   0   0   0   0   5   5   5   5   3   1   4   2   6   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   1975    2   3   1 4   64846   7   0   0   0   0   1   1   0   1   0   0   1   0   4   1
5   980 1106    1   2   15666   0   0   0   0   0   0   0   1   3   0   3   0   3   110 0   0   1   2   1   0   50  0   0   1   0   1   2   50  0   2   1   0   1   0   50  0   1   0   1   1   1   110 5   2   0   0   1318    17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   8   2   1   0   0   1   0   1   2   -66 0   0   0   0   0   0   1   7   4   3   4   2   5   1   6   3   3   3   4   4   1   3   3   3   4   3   3   4   2   2   2   3   3   3   2   4   1962    1   2   0 4   31188   7   0   0   0   0   0   0   0   0   1   1   0   0   2   1
5   980 1106    2   2   15668   0   0   0   0   0   0   0   1   1   1   2   0   2   220 0   3   0   3   1   0   50  0   1   1   0   0   3   10  0   2   1   2   0   2   220 0   1   0   1   0   2   110 7   2   1   0   1318    17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   8   2   1   0   0   1   0   1   2   -66 0   0   0   0   0   0   1   7   4   3   4   2   5   1   6   3   3   3   4   4   1   3   3   3   4   3   3   4   2   2   2   3   3   3   2   4   1962    1   2   0 4   31188   7   0   0   0   0   0   0   0   0   1   1   0   0   2   1
5   980 1106    3   2   15670   0   0   0   0   0   0   0   1   1   0   1   0   2   160 0   1   0   1   1   0   110 0   1   0   2   1   1   160 0   0   0   3   1   0   10  0   3   1   0   0   3   80  8   2   0   0   1318    17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   8   2   1   0   0   1   0   1   2   -66 0   0   0   0   0   0   1   7   4   3   4   2   5   1   6   3   3   3   4   4   1   3   3   3   4   3   3   4   2   2   2   3   3   3   2   4   1962    1   2   0 4   31188   7   0   0   0   0   0   0   0   0   1   1   0   0   2   1
5   980 1106    4   3   15672   0   0   0   0   0   0   0   0   2   0   0   1   0   25  1   3   1   3   0   3   160 0   1   0   1   1   1   110 0   0   0   0   1   3   25  0   1   0   1   1   0   50  13  3   0   0   1318    17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   8   2   1   0   0   1   0   1   2   -66 0   0   0   0   0   0   1   7   4   3   4   2   5   1   6   3   3   3   4   4   1   3   3   3   4   3   3   4   2   2   2   3   3   3   2   4   1962    1   2   0 4   31188   7   0   0   0   0   0   0   0   0   1   1   0   0   2   1
5   980 1106    5   6   15673   0   0   0   0   0   0   0   0   0   1   3   1   0   10  0   1   0   1   0   1   110 0   2   1   2   1   2   300 0   3   0   0   0   3   50  1   3   1   3   1   3   300 24  6   1   0   1318    17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   8   2   1   0   0   1   0   1   2   -66 0   0   0   0   0   0   1   7   4   3   4   2   5   1   6   3   3   3   4   4   1   3   3   3   4   3   3   4   2   2   2   3   3   3   2   4   1962    1   2   0 4   31188   7   0   0   0   0   0   0   0   0   1   1   0   0   2   1
5   980 1106    6   4   15676   0   0   0   0   0   0   0   0   3   0   0   1   1   80  0   1   0   1   1   1   110 1   0   1   3   0   3   25  0   2   0   1   1   0   80  0   3   0   0   1   0   25  28  4   1   0   1318    17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   8   2   1   0   0   1   0   1   2   -66 0   0   0   0   0   0   1   7   4   3   4   2   5   1   6   3   3   3   4   4   1   3   3   3   4   3   3   4   2   2   2   3   3   3   2   4   1962    1   2   0 4   31188   7   0   0   0   0   0   0   0   0   1   1   0   0   2   1
5   980 1106    7   5   15677   0   0   0   0   0   0   0   0   2   1   1   0   1   160 0   0   0   3   1   3   50  0   2   1   1   0   0   110 1   3   1   2   1   3   300 0   3   1   1   0   0   25  29  5   1   0   1318    17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   8   2   1   0   0   1   0   1   2   -66 0   0   0   0   0   0   1   7   4   3   4   2   5   1   6   3   3   3   4   4   1   3   3   3   4   3   3   4   2   2   2   3   3   3   2   4   1962    1   2   0 4   31188   7   0   0   0   0   0   0   0   0   1   1   0   0   2   1
5   980 1106    8   2   15680   0   0   0   0   0   0   0   1   2   1   2   1   2   300 0   0   1   0   0   3   10  0   1   0   2   0   1   160 0   3   0   3   1   0   80  0   0   1   1   0   1   110 31  2   0   0   1318    17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   8   2   1   0   0   1   0   1   2   -66 0   0   0   0   0   0   1   7   4   3   4   2   5   1   6   3   3   3   4   4   1   3   3   3   4   3   3   4   2   2   2   3   3   3   2   4   1962    1   2   0 4   31188   7   0   0   0   0   0   0   0   0   1   1   0   0   2   1
5   980 1106    10  5   15667   0   0   0   0   0   0   0   0   1   1   2   0   2   220 0   3   0   3   1   0   50  0   1   1   0   0   3   10  1   2   1   2   0   2   220 0   1   0   1   0   2   110 7   5   1   0   1318    17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   8   2   1   0   0   1   0   1   2   -66 0   0   0   0   0   0   1   7   4   3   4   2   5   1   6   3   3   3   4   4   1   3   3   3   4   3   3   4   2   2   2   3   3   3   2   4   1962    1   2   0 4   31188   7   0   0   0   0   0   0   0   0   1   1   0   0   2   1
5   980 1106    13  6   15674   0   0   0   0   0   0   0   0   0   1   3   1   0   10  0   1   0   1   0   1   110 0   2   1   2   1   2   300 0   3   0   0   0   3   50  1   3   1   3   1   3   300 24  6   1   0   1318    17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   8   2   1   0   0   1   0   1   2   -66 0   0   0   0   0   0   1   7   4   3   4   2   5   1   6   3   3   3   4   4   1   3   3   3   4   3   3   4   2   2   2   3   3   3   2   4   1962    1   2   0 4   31188   7   0   0   0   0   0   0   0   0   1   1   0   0   2   1
5   980 1106    14  4   15675   0   0   0   0   0   0   0   0   3   0   0   1   1   80  0   1   0   1   1   1   110 1   0   1   3   0   3   25  0   2   0   1   1   0   80  0   3   0   0   1   0   25  28  4   1   0   1318    17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   8   2   1   0   0   1   0   1   2   -66 0   0   0   0   0   0   1   7   4   3   4   2   5   1   6   3   3   3   4   4   1   3   3   3   4   3   3   4   2   2   2   3   3   3   2   4   1962    1   2   0 4   31188   7   0   0   0   0   0   0   0   0   1   1   0   0   2   1
5   980 1106    15  3   15678   0   0   0   0   0   0   0   0   2   1   1   0   1   160 1   0   0   3   1   3   50  0   2   1   1   0   0   110 0   3   1   2   1   3   300 0   3   1   1   0   0   25  29  3   1   0   1318    17  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   8   2   1   0   0   1   0   1   2   -66 0   0   0   0   0   0   1   7   4   3   4   2   5   1   6   3   3   3   4   4   1   3   3   3   4   3   3   4   2   2   2   3   3   3   2   4   1962    1   2   0 4   31188   7   0   0   0   0   0   0   0   0   1   1   0   0   2   1
5   983 1110    1   4   15714   0   0   0   0   0   0   0   0   2   1   1   1   1   220 0   0   1   3   1   0   10  1   3   0   0   0   3   25  0   2   1   2   1   1   220 0   1   0   2   0   1   160 1   4   1   0   1051    20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   1   -66 0   0   0   0   0   0   1   7   7   6   1   4   5   3   2   4   3   4   3   4   3   3   4   3   2   2   4   4   4   5   2   3   4   3   4   3   1960    2   2   0 2   67742   4   0   0   0   0   1   1   1   0   0   0   0   0   3   4
5   983 1110    2   2   15716   0   0   0   0   0   0   0   1   0   1   3   0   3   50  0   2   0   0   1   1   110 0   2   0   1   1   1   160 0   3   0   0   1   0   10  0   1   0   1   1   1   110 2   2   1   0   1051    20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   1   -66 0   0   0   0   0   0   1   7   7   6   1   4   5   3   2   4   3   4   3   4   3   3   4   3   2   2   4   4   4   5   2   3   4   3   4   3   1960    2   2   0 2   67742   4   0   0   0   0   1   1   1   0   0   0   0   0   3   4
5   983 1110    3   6   15718   0   0   0   0   0   0   0   0   1   0   1   0   1   110 0   3   0   3   0   0   25  0   2   1   1   1   2   220 0   1   1   2   0   1   160 1   0   1   0   1   3   10  11  6   1   0   1051    20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   1   -66 0   0   0   0   0   0   1   7   7   6   1   4   5   3   2   4   3   4   3   4   3   3   4   3   2   2   4   4   4   5   2   3   4   3   4   3   1960    2   2   0 2   67742   4   0   0   0   0   1   1   1   0   0   0   0   0   3   4
5   983 1110    4   4   15720   0   0   0   0   0   0   0   0   2   0   1   0   1   160 0   2   1   2   1   2   300 1   0   0   3   0   3   50  0   2   0   1   1   2   220 0   3   1   0   1   0   10  16  4   0   0   1051    20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   1   -66 0   0   0   0   0   0   1   7   7   6   1   4   5   3   2   4   3   4   3   4   3   3   4   3   2   2   4   4   4   5   2   3   4   3   4   3   1960    2   2   0 2   67742   4   0   0   0   0   1   1   1   0   0   0   0   0   3   4
5   983 1110    5   5   15721   0   0   0   0   0   0   0   0   3   1   0   1   3   110 0   0   0   2   0   3   50  0   2   0   2   0   0   110 1   0   1   3   1   0   10  0   2   0   2   0   2   220 19  5   1   0   1051    20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   1   -66 0   0   0   0   0   0   1   7   7   6   1   4   5   3   2   4   3   4   3   4   3   3   4   3   2   2   4   4   4   5   2   3   4   3   4   3   1960    2   2   0 2   67742   4   0   0   0   0   1   1   1   0   0   0   0   0   3   4
5   983 1110    6   4   15723   0   0   0   0   0   0   0   0   3   0   0   0   0   10  0   1   0   2   0   1   220 1   0   1   0   1   0   50  0   1   0   0   0   1   110 0   3   1   3   1   3   300 20  4   0   0   1051    20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   1   -66 0   0   0   0   0   0   1   7   7   6   1   4   5   3   2   4   3   4   3   4   3   3   4   3   2   2   4   4   4   5   2   3   4   3   4   3   1960    2   2   0 2   67742   4   0   0   0   0   1   1   1   0   0   0   0   0   3   4
5   983 1110    7   5   15726   0   0   0   0   0   0   0   0   2   0   2   1   2   300 0   3   1   0   0   0   10  0   1   1   2   1   2   300 1   0   0   3   1   3   160 0   1   0   1   1   2   220 26  5   0   0   1051    20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   1   -66 0   0   0   0   0   0   1   7   7   6   1   4   5   3   2   4   3   4   3   4   3   3   4   3   2   2   4   4   4   5   2   3   4   3   4   3   1960    2   2   0 2   67742   4   0   0   0   0   1   1   1   0   0   0   0   0   3   4
5   983 1110    8   6   15727   0   0   0   0   0   0   0   0   3   1   3   1   3   300 0   1   0   0   1   2   220 0   0   0   3   0   0   10  0   1   0   0   0   1   80  1   1   1   0   0   0   80  32  6   0   0   1051    20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   1   -66 0   0   0   0   0   0   1   7   7   6   1   4   5   3   2   4   3   4   3   4   3   3   4   3   2   2   4   4   4   5   2   3   4   3   4   3   1960    2   2   0 2   67742   4   0   0   0   0   1   1   1   0   0   0   0   0   3   4
5   983 1110    9   4   15713   0   0   0   0   0   0   0   0   2   1   1   1   1   220 0   0   1   3   1   0   10  1   3   0   0   0   3   25  0   2   1   2   1   1   220 0   1   0   2   0   1   160 1   4   1   0   1051    20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   1   -66 0   0   0   0   0   0   1   7   7   6   1   4   5   3   2   4   3   4   3   4   3   3   4   3   2   2   4   4   4   5   2   3   4   3   4   3   1960    2   2   0 2   67742   4   0   0   0   0   1   1   1   0   0   0   0   0   3   4
5   983 1110    10  2   15715   0   0   0   0   0   0   0   1   0   1   3   0   3   50  0   2   0   0   1   1   110 0   2   0   1   1   1   160 0   3   0   0   1   0   10  0   1   0   1   1   1   110 2   2   1   0   1051    20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   1   -66 0   0   0   0   0   0   1   7   7   6   1   4   5   3   2   4   3   4   3   4   3   3   4   3   2   2   4   4   4   5   2   3   4   3   4   3   1960    2   2   0 2   67742   4   0   0   0   0   1   1   1   0   0   0   0   0   3   4
5   983 1110    11  6   15717   0   0   0   0   0   0   0   0   1   0   1   0   1   110 0   3   0   3   0   0   25  0   2   1   1   1   2   220 0   1   1   2   0   1   160 1   0   1   0   1   3   10  11  6   1   0   1051    20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   1   -66 0   0   0   0   0   0   1   7   7   6   1   4   5   3   2   4   3   4   3   4   3   3   4   3   2   2   4   4   4   5   2   3   4   3   4   3   1960    2   2   0 2   67742   4   0   0   0   0   1   1   1   0   0   0   0   0   3   4
5   983 1110    13  2   15722   0   0   0   0   0   0   0   1   3   1   0   1   3   110 0   0   0   2   0   3   50  0   2   0   2   0   0   110 0   0   1   3   1   0   10  0   2   0   2   0   2   220 19  2   1   0   1051    20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   1   -66 0   0   0   0   0   0   1   7   7   6   1   4   5   3   2   4   3   4   3   4   3   3   4   3   2   2   4   4   4   5   2   3   4   3   4   3   1960    2   2   0 2   67742   4   0   0   0   0   1   1   1   0   0   0   0   0   3   4
5   986 1113    1   5   15761   0   0   0   0   0   0   0   0   2   1   1   1   1   220 0   0   1   3   1   0   10  0   3   0   0   0   3   25  1   2   1   2   1   1   220 0   1   0   2   0   1   160 1   5   0   0   560 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   7   1   0   0   0   1   0   0   3   -66 0   0   0   0   0   0   3   4   6   4   2   3   5   1   6   4   3   3   3   3   4   1   1   3   3   3   3   2   2   3   3   3   4   4   2   4   1967    1   4   0 2   38271   7   0   0   0   0   0   0   0   1   1   1   0   0   3   4
5   986 1113    2   2   15764   0   0   0   0   0   0   0   1   0   1   3   0   3   50  0   2   0   0   1   1   110 0   2   0   1   1   1   160 0   3   0   0   1   0   10  0   1   0   1   1   1   110 2   2   0   0   560 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   7   1   0   0   0   1   0   0   3   -66 0   0   0   0   0   0   3   4   6   4   2   3   5   1   6   4   3   3   3   3   4   1   1   3   3   3   3   2   2   3   3   3   4   4   2   4   1967    1   4   0 2   38271   7   0   0   0   0   0   0   0   1   1   1   0   0   3   4
5   986 1113    3   5   15766   0   0   0   0   0   0   0   0   1   0   1   0   1   110 0   3   0   3   0   0   25  0   2   1   1   1   2   220 1   1   1   2   0   1   160 0   0   1   0   1   3   10  11  5   1   0   560 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   7   1   0   0   0   1   0   0   3   -66 0   0   0   0   0   0   3   4   6   4   2   3   5   1   6   4   3   3   3   3   4   1   1   3   3   3   3   2   2   3   3   3   4   4   2   4   1967    1   4   0 2   38271   7   0   0   0   0   0   0   0   1   1   1   0   0   3   4
5   986 1113    4   3   15768   0   0   0   0   0   0   0   0   2   0   1   0   1   160 1   2   1   2   1   2   300 0   0   0   3   0   3   50  0   2   0   1   1   2   220 0   3   1   0   1   0   10  16  3   1   0   560 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   7   1   0   0   0   1   0   0   3   -66 0   0   0   0   0   0   3   4   6   4   2   3   5   1   6   4   3   3   3   3   4   1   1   3   3   3   3   2   2   3   3   3   4   4   2   4   1967    1   4   0 2   38271   7   0   0   0   0   0   0   0   1   1   1   0   0   3   4
5   986 1113    5   6   15770   0   0   0   0   0   0   0   0   3   1   0   1   3   110 0   0   0   2   0   3   50  0   2   0   2   0   0   110 0   0   1   3   1   0   10  1   2   0   2   0   2   220 19  6   1   0   560 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   7   1   0   0   0   1   0   0   3   -66 0   0   0   0   0   0   3   4   6   4   2   3   5   1   6   4   3   3   3   3   4   1   1   3   3   3   3   2   2   3   3   3   4   4   2   4   1967    1   4   0 2   38271   7   0   0   0   0   0   0   0   1   1   1   0   0   3   4
5   986 1113    6   6   15772   0   0   0   0   0   0   0   0   3   0   0   0   0   10  0   1   0   2   0   1   220 0   0   1   0   1   0   50  0   1   0   0   0   1   110 1   3   1   3   1   3   300 20  6   1   0   560 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   7   1   0   0   0   1   0   0   3   -66 0   0   0   0   0   0   3   4   6   4   2   3   5   1   6   4   3   3   3   3   4   1   1   3   3   3   3   2   2   3   3   3   4   4   2   4   1967    1   4   0 2   38271   7   0   0   0   0   0   0   0   1   1   1   0   0   3   4
5   986 1113    7   4   15774   0   0   0   0   0   0   0   0   2   0   2   1   2   300 0   3   1   0   0   0   10  1   1   1   2   1   2   300 0   0   0   3   1   3   160 0   1   0   1   1   2   220 26  4   0   0   560 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   7   1   0   0   0   1   0   0   3   -66 0   0   0   0   0   0   3   4   6   4   2   3   5   1   6   4   3   3   3   3   4   1   1   3   3   3   3   2   2   3   3   3   4   4   2   4   1967    1   4   0 2   38271   7   0   0   0   0   0   0   0   1   1   1   0   0   3   4
5   986 1113    8   2   15775   0   0   0   0   0   0   0   1   3   1   3   1   3   300 0   1   0   0   1   2   220 0   0   0   3   0   0   10  0   1   0   0   0   1   80  0   1   1   0   0   0   80  32  2   0   0   560 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   7   1   0   0   0   1   0   0   3   -66 0   0   0   0   0   0   3   4   6   4   2   3   5   1   6   4   3   3   3   3   4   1   1   3   3   3   3   2   2   3   3   3   4   4   2   4   1967    1   4   0 2   38271   7   0   0   0   0   0   0   0   1   1   1   0   0   3   4
5   986 1113    11  4   15765   0   0   0   0   0   0   0   0   1   0   1   0   1   110 0   3   0   3   0   0   25  1   2   1   1   1   2   220 0   1   1   2   0   1   160 0   0   1   0   1   3   10  11  4   1   0   560 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   7   1   0   0   0   1   0   0   3   -66 0   0   0   0   0   0   3   4   6   4   2   3   5   1   6   4   3   3   3   3   4   1   1   3   3   3   3   2   2   3   3   3   4   4   2   4   1967    1   4   0 2   38271   7   0   0   0   0   0   0   0   1   1   1   0   0   3   4
5   986 1113    12  3   15767   0   0   0   0   0   0   0   0   2   0   1   0   1   160 1   2   1   2   1   2   300 0   0   0   3   0   3   50  0   2   0   1   1   2   220 0   3   1   0   1   0   10  16  3   1   0   560 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   7   1   0   0   0   1   0   0   3   -66 0   0   0   0   0   0   3   4   6   4   2   3   5   1   6   4   3   3   3   3   4   1   1   3   3   3   3   2   2   3   3   3   4   4   2   4   1967    1   4   0 2   38271   7   0   0   0   0   0   0   0   1   1   1   0   0   3   4
5   986 1113    13  6   15769   0   0   0   0   0   0   0   0   3   1   0   1   3   110 0   0   0   2   0   3   50  0   2   0   2   0   0   110 0   0   1   3   1   0   10  1   2   0   2   0   2   220 19  6   1   0   560 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   7   1   0   0   0   1   0   0   3   -66 0   0   0   0   0   0   3   4   6   4   2   3   5   1   6   4   3   3   3   3   4   1   1   3   3   3   3   2   2   3   3   3   4   4   2   4   1967    1   4   0 2   38271   7   0   0   0   0   0   0   0   1   1   1   0   0   3   4
5   986 1113    14  6   15771   0   0   0   0   0   0   0   0   3   0   0   0   0   10  0   1   0   2   0   1   220 0   0   1   0   1   0   50  0   1   0   0   0   1   110 1   3   1   3   1   3   300 20  6   1   0   560 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   7   1   0   0   0   1   0   0   3   -66 0   0   0   0   0   0   3   4   6   4   2   3   5   1   6   4   3   3   3   3   4   1   1   3   3   3   3   2   2   3   3   3   4   4   2   4   1967    1   4   0 2   38271   7   0   0   0   0   0   0   0   1   1   1   0   0   3   4
